id,name,citation_count,entry_created_date,is_found_by_algorithm,cites_chameleon,acknowledges_chameleon,approved_with,source_id,publication_type,forum,title,year,month,author,bibtex_source,link,added_by_username,doi,checked_for_duplicates,project_id,publication_id
4737,google_scholar,0,1770249600000,0,0,0,,"2021|arkian, hamidreza||resource management for data stream processing in geo-distributed environments",phd thesis,Universit{\'e} de Rennes 1,Resource management for data stream processing in geo-distributed environments,2021.0,,"Arkian, Hamidreza","{""school"": ""Universit{\\'e} de Rennes 1"", ""year"": ""2021"", ""author"": ""Arkian, Hamidreza"", ""title"": ""Resource management for data stream processing in geo-distributed environments"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""arkian2021resource""}",,admin,,0,,40
4738,google_scholar,0,1770249600000,0,0,0,,"2023|pons-escat, luc{\'\i}a and petit mart{\'\i}, salvador vicente and pons terol, julio and g{\'o}mez requena, mar{\'\i}a engracia and sahuquillo borr{\'a}s, julio|the journal of supercomputing (online)|a modular approach to build a hardware testbed for cloud resource management research",journal article,"The Journal of Supercomputing (Online),Springer-Verlag",A modular approach to build a hardware testbed for cloud resource management research,2023.0,,"Pons-Escat, Luc{\'}a and Petit Mart{\'}, Salvador Vicente and Pons Terol, Julio and G{\'o}mez Requena, Mar{\'}a Engracia and Sahuquillo Borr{\'a}s, Julio","{""publisher"": ""Springer-Verlag"", ""year"": ""2023"", ""journal"": ""The Journal of Supercomputing (Online)"", ""author"": ""Pons-Escat, Luc{\\'\\i}a and Petit Mart{\\'\\i}, Salvador Vicente and Pons Terol, Julio and G{\\'o}mez Requena, Mar{\\'\\i}a Engracia and Sahuquillo Borr{\\'a}s, Julio"", ""title"": ""A modular approach to build a hardware testbed for cloud resource management research"", ""ENTRYTYPE"": ""article"", ""ID"": ""pons2023modular""}",,admin,,0,,1770
4739,google_scholar,0,1770249600000,0,0,0,,"2025|zada, saieda ali and richardson, marc and keahey, kate||retrieval-augmented generation (rag) to enhance open testbed documentation",journal article,,Retrieval-Augmented Generation (RAG) To Enhance Open Testbed Documentation,2025.0,,"Zada, Saieda Ali and Richardson, Marc and Keahey, Kate","{""year"": ""2025"", ""author"": ""Zada, Saieda Ali and Richardson, Marc and Keahey, Kate"", ""title"": ""Retrieval-Augmented Generation (RAG) To Enhance Open Testbed Documentation"", ""ENTRYTYPE"": ""article"", ""ID"": ""zada2025retrieval""}",,admin,,0,,3237
4740,google_scholar,0,1770249600000,0,0,0,,"2022|lynn, taran and ghosal, dipak||tcp davis: a low latency first congestion control algorithm",conference paper,"2022 IEEE International Conference on Networking, Architecture and Storage (NAS)",TCP Davis: A Low Latency First Congestion Control Algorithm,2022.0,,"Lynn, Taran and Ghosal, Dipak","{""organization"": ""IEEE"", ""year"": ""2022"", ""pages"": ""1--7"", ""booktitle"": ""2022 IEEE International Conference on Networking, Architecture and Storage (NAS)"", ""author"": ""Lynn, Taran and Ghosal, Dipak"", ""title"": ""TCP Davis: A Low Latency First Congestion Control Algorithm"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""lynn2022tcp""}",,admin,,0,,635
4741,google_scholar,0,1770249600000,0,0,0,,"2022|lofstead, gerald and younge, andrew||gestalt computing: hybrid traditional hpc and cloud hardware and software support.",tech report,"Sandia National Lab.(SNL-NM), Albuquerque, NM (United States)",Gestalt Computing: Hybrid Traditional HPC and Cloud Hardware and Software Support.,2022.0,,"Lofstead, Gerald and Younge, Andrew","{""institution"": ""Sandia National Lab.(SNL-NM), Albuquerque, NM (United States)"", ""year"": ""2022"", ""author"": ""Lofstead, Gerald and Younge, Andrew"", ""title"": ""Gestalt Computing: Hybrid Traditional HPC and Cloud Hardware and Software Support."", ""ENTRYTYPE"": ""techreport"", ""ID"": ""lofstead2022gestalt""}",,admin,,0,,1026
4742,google_scholar,0,1770249600000,0,1,1,publication,"2023|wang, han||towards utility-driven data analytics with differential privacy",phd thesis,Illinois Institute of Technology,Towards Utility-Driven Data Analytics with Differential Privacy,2023.0,,"Wang, Han","{""school"": ""Illinois Institute of Technology"", ""year"": ""2023"", ""author"": ""Wang, Han"", ""title"": ""Towards Utility-Driven Data Analytics with Differential Privacy"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""wang2023towards""}",,admin,,0,,3240
4743,google_scholar,0,1770249600000,0,0,0,,"2022|cai, feiyang||out-of-distribution detection in learning-enabled cyber-physical systems",ms thesis,Vanderbilt University,Out-of-Distribution Detection in Learning-Enabled Cyber-Physical Systems,2022.0,,"Cai, Feiyang","{""school"": ""Vanderbilt University"", ""year"": ""2022"", ""author"": ""Cai, Feiyang"", ""title"": ""Out-of-Distribution Detection in Learning-Enabled Cyber-Physical Systems"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""cai2022out""}",,admin,,0,,1041
4744,google_scholar,0,1770249600000,0,1,1,publication,"2023|bhasi, vivek||adapting the serverless platform for emerging application patterns",phd thesis,Pennsylvania State University,Adapting the Serverless Platform for Emerging Application Patterns,2023.0,,"Bhasi, Vivek","{""school"": ""Pennsylvania State University"", ""year"": ""2023"", ""author"": ""Bhasi, Vivek"", ""title"": ""Adapting the Serverless Platform for Emerging Application Patterns"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""bhasi2023adapting""}",,admin,,0,,3242
4745,google_scholar,0,1770249600000,0,0,0,,"2023|weisz, sergiu and n{\u{a}}stase, vlad-iulius and mih{\u{a}}ilescu, maria-elena and mihai, darius and {\c{t}}{\u{a}}pu{\c{s}}, nicolae||deploying large private clouds for high availatibily services",conference paper,2023 24th International Conference on Control Systems and Computer Science (CSCS),Deploying large private clouds for high availatibily services,2023.0,,"Weisz, Sergiu and Nstase, Vlad-Iulius and Mihilescu, Maria-Elena and Mihai, Darius and pu, Nicolae","{""organization"": ""IEEE"", ""year"": ""2023"", ""pages"": ""67--74"", ""booktitle"": ""2023 24th International Conference on Control Systems and Computer Science (CSCS)"", ""author"": ""Weisz, Sergiu and N{\\u{a}}stase, Vlad-Iulius and Mih{\\u{a}}ilescu, Maria-Elena and Mihai, Darius and {\\c{T}}{\\u{a}}pu{\\c{s}}, Nicolae"", ""title"": ""Deploying large private clouds for high availatibily services"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""weisz2023deploying""}",,admin,,0,,1843
4746,google_scholar,0,1770249600000,0,0,0,,"2021|kang, zhuangwei and zhen, zhuo and keahey, kate||chameleon and htc: a match made in heaven",other,,Chameleon and HTC: A Match Made in Heaven,2021.0,,"Kang, Zhuangwei and Zhen, Zhuo and Keahey, Kate","{""year"": ""2021"", ""author"": ""Kang, Zhuangwei and Zhen, Zhuo and Keahey, Kate"", ""title"": ""Chameleon and HTC: A Match Made in Heaven"", ""ENTRYTYPE"": ""misc"", ""ID"": ""kang2021chameleon""}",,admin,,0,,3244
4747,google_scholar,0,1770249600000,0,0,0,,"2025|zada, saieda ali and richardson, marc and keahey, kate||chameleon concierge: retrieval-augmented generation (rag) to enhance open testbed documentation",journal article,,Chameleon Concierge: Retrieval-Augmented Generation (RAG) To Enhance Open Testbed Documentation,2025.0,,"Zada, Saieda Ali and Richardson, Marc and Keahey, Kate","{""year"": ""2025"", ""author"": ""Zada, Saieda Ali and Richardson, Marc and Keahey, Kate"", ""title"": ""Chameleon Concierge: Retrieval-Augmented Generation (RAG) To Enhance Open Testbed Documentation"", ""ENTRYTYPE"": ""article"", ""ID"": ""zada2025chameleon""}",,admin,,0,,3245
4748,google_scholar,0,1770249600000,0,0,0,,"2025|temori, zahra and marshall, paul and keahey, kate||enhancing usability and performance in experimental environments management",journal article,,Enhancing Usability and Performance in Experimental Environments Management,2025.0,,"Temori, Zahra and Marshall, Paul and Keahey, Kate","{""year"": ""2025"", ""author"": ""Temori, Zahra and Marshall, Paul and Keahey, Kate"", ""title"": ""Enhancing Usability and Performance in Experimental Environments Management"", ""ENTRYTYPE"": ""article"", ""ID"": ""temori2025enhancing""}",,admin,,0,,3246
4749,google_scholar,0,1770249600000,0,0,0,,"2024|saeed, mohamed and fund, fraida||scaffolding reproducibility for the machine learning classroom",journal article,,Scaffolding Reproducibility for the Machine Learning Classroom,2024.0,,"Saeed, Mohamed and Fund, Fraida","{""year"": ""2024"", ""author"": ""Saeed, Mohamed and Fund, Fraida"", ""title"": ""Scaffolding Reproducibility for the Machine Learning Classroom"", ""ENTRYTYPE"": ""article"", ""ID"": ""saeed2024scaffolding""}",,admin,,0,,1478
4750,google_scholar,0,1770249600000,0,1,1,publication,"2023|murshed, md golam sarwar||efficient and resource-aware deep learning for improved object detection",phd thesis,Clarkson University,Efficient and Resource-Aware Deep Learning for Improved Object Detection,2023.0,,"Murshed, Md Golam Sarwar","{""school"": ""Clarkson University"", ""year"": ""2023"", ""author"": ""Murshed, Md Golam Sarwar"", ""title"": ""Efficient and Resource-Aware Deep Learning for Improved Object Detection"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""murshed2023efficient""}",,admin,,0,,3248
4751,google_scholar,0,1770249600000,0,0,0,,"|bornholt, james and joshi, rajeev and lorch, jacob r and tang, dixin and witchel, emmett||robust storage systems for persistent memory",journal article,,Robust Storage Systems for Persistent Memory,2025.0,,"Bornholt, James and Joshi, Rajeev and Lorch, Jacob R and Tang, Dixin and Witchel, Emmett","{""author"": ""Bornholt, James and Joshi, Rajeev and Lorch, Jacob R and Tang, Dixin and Witchel, Emmett"", ""title"": ""Robust Storage Systems for Persistent Memory"", ""ENTRYTYPE"": ""article"", ""ID"": ""bornholtrobust""}",,admin,,0,,2857
4752,google_scholar,0,1770249600000,0,1,1,publication,"2023|wilbur, michael||data-driven algorithms for smart transportation systems",ms thesis,Vanderbilt University,Data-Driven Algorithms for Smart Transportation Systems,2023.0,,"Wilbur, Michael","{""school"": ""Vanderbilt University"", ""year"": ""2023"", ""author"": ""Wilbur, Michael"", ""title"": ""Data-Driven Algorithms for Smart Transportation Systems"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""wilbur2023data""}",,admin,,0,,3250
4753,google_scholar,0,1770249600000,0,0,0,,"2022|hu, bo||system abstractions for scalable application development at the edge",phd thesis,Yale University,System Abstractions for Scalable Application Development at the Edge,2022.0,,"Hu, Bo","{""school"": ""Yale University"", ""year"": ""2022"", ""author"": ""Hu, Bo"", ""title"": ""System Abstractions for Scalable Application Development at the Edge"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""hu2022system""}",,admin,,0,,3251
4754,google_scholar,0,1770249600000,0,1,1,publication,"2023|coleman, tain{\~a}||scientific workflow generation and benchmarking",phd thesis,University of Southern California,Scientific Workflow Generation and Benchmarking,2023.0,,"Coleman, Tain{ a}","{""school"": ""University of Southern California"", ""year"": ""2023"", ""author"": ""Coleman, Tain{\\~a}"", ""title"": ""Scientific Workflow Generation and Benchmarking"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""coleman2023scientific""}",,admin,,0,,3252
4755,google_scholar,0,1770249600000,0,0,0,,"2023|rakshit, aniruddha and boubin, jayson||automatic deployment right-sizing through hyperparameter optimization",conference paper,Proceedings of the 8th ACM/IEEE Conference on Internet of Things Design and Implementation,Automatic Deployment Right-Sizing Through Hyperparameter Optimization,2023.0,,"Rakshit, Aniruddha and Boubin, Jayson","{""year"": ""2023"", ""pages"": ""438--439"", ""booktitle"": ""Proceedings of the 8th ACM/IEEE Conference on Internet of Things Design and Implementation"", ""author"": ""Rakshit, Aniruddha and Boubin, Jayson"", ""title"": ""Automatic Deployment Right-Sizing Through Hyperparameter Optimization"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""rakshit2023automatic""}",,admin,,0,,1077
4756,google_scholar,0,1770249600000,0,1,1,publication,"2022|kim, hyunji||safe exploration for dynamic computer systems optimization",ms thesis,Massachusetts Institute of Technology,Safe Exploration for Dynamic Computer Systems Optimization,2022.0,,"Kim, Hyunji","{""school"": ""Massachusetts Institute of Technology"", ""year"": ""2022"", ""author"": ""Kim, Hyunji"", ""title"": ""Safe Exploration for Dynamic Computer Systems Optimization"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""kim2022safe""}",,admin,,0,,3254
4757,google_scholar,0,1770249600000,0,1,1,publication,"2021|kenigsberg, matthew||a performance and storage evaluation of lightweight containerization with nixos",thesis,Vanderbilt University,A Performance and Storage Evaluation of Lightweight Containerization with NixOS,2021.0,,"Kenigsberg, Matthew","{""school"": ""Vanderbilt University"", ""year"": ""2021"", ""author"": ""Kenigsberg, Matthew"", ""title"": ""A Performance and Storage Evaluation of Lightweight Containerization with NixOS"", ""ENTRYTYPE"": ""mastersthesis"", ""ID"": ""kenigsberg2021performance""}",,admin,,0,,3255
4758,google_scholar,0,1770249600000,0,0,0,,"2022|rodolph, lavone||energy efficient cross-layer optimization algorithms for high performance data transfers",ms thesis,State University of New York at Buffalo,Energy Efficient Cross-Layer Optimization Algorithms for High Performance Data Transfers,2022.0,,"Rodolph, Lavone","{""school"": ""State University of New York at Buffalo"", ""year"": ""2022"", ""author"": ""Rodolph, Lavone"", ""title"": ""Energy Efficient Cross-Layer Optimization Algorithms for High Performance Data Transfers"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""rodolph2022energy""}",,admin,,0,,1078
4759,google_scholar,0,1770249600000,0,1,1,publication,"2022|you, jie||toward practical application-aware big data systems",ms thesis,,Toward Practical Application-Aware Big Data Systems,2022.0,,"You, Jie","{""year"": ""2022"", ""author"": ""You, Jie"", ""title"": ""Toward Practical Application-Aware Big Data Systems"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""you2022toward""}",,admin,,0,,3257
4760,google_scholar,0,1770249600000,0,0,0,,"2022|pettet, geoffrey||principled algorithms for real-time sequential decision making for large scale cyber-physical systems",ms thesis,,Principled Algorithms for Real-time Sequential Decision Making for Large Scale Cyber-Physical Systems,2022.0,,"Pettet, Geoffrey","{""year"": ""2022"", ""author"": ""Pettet, Geoffrey"", ""title"": ""Principled Algorithms for Real-time Sequential Decision Making for Large Scale Cyber-Physical Systems"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""pettet2022principled""}",,admin,,0,,1073
4761,google_scholar,0,1770249600000,0,0,0,,"|giles, ellis and varman, peter||hierarchical framework for multi-node compute express link memory transactions",journal article,,Hierarchical Framework for Multi-node Compute eXpress Link Memory Transactions,2026.0,,"Giles, Ellis and Varman, Peter","{""author"": ""Giles, Ellis and Varman, Peter"", ""title"": ""Hierarchical Framework for Multi-node Compute eXpress Link Memory Transactions"", ""ENTRYTYPE"": ""article"", ""ID"": ""gileshierarchical""}",,admin,,0,,3259
4762,google_scholar,0,1770249600000,0,0,0,,"2024|jasuja, shrey and fund, fraida||reproducing speech to text translation results from two prominent foundation models: whisper and seamlessm4t",journal article,,Reproducing Speech to Text Translation Results from two prominent foundation models: Whisper and SeamlessM4T,2024.0,,"Jasuja, Shrey and Fund, Fraida","{""year"": ""2024"", ""author"": ""Jasuja, Shrey and Fund, Fraida"", ""title"": ""Reproducing Speech to Text Translation Results from two prominent foundation models: Whisper and SeamlessM4T"", ""ENTRYTYPE"": ""article"", ""ID"": ""jasuja2024reproducing""}",,admin,,0,,1479
4763,google_scholar,0,1770249600000,0,0,0,,"2022|deng, shuwen||processor microarchitecture security",phd thesis,Yale University,Processor Microarchitecture Security,2022.0,,"Deng, Shuwen","{""school"": ""Yale University"", ""year"": ""2022"", ""author"": ""Deng, Shuwen"", ""title"": ""Processor Microarchitecture Security"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""deng2022processor""}",,admin,,0,,1070
4764,google_scholar,0,1770249600000,0,0,0,,"2024|ram, anagha and keahey, kate and morel, alicia esquivel||meteorologic real-time extreme learning machine for pressure prediction",journal article,,Meteorologic Real-time Extreme Learning Machine for Pressure Prediction,2024.0,,"Ram, Anagha and Keahey, Kate and Morel, Alicia Esquivel","{""year"": ""2024"", ""author"": ""Ram, Anagha and Keahey, Kate and Morel, Alicia Esquivel"", ""title"": ""Meteorologic Real-time Extreme Learning Machine for Pressure Prediction"", ""ENTRYTYPE"": ""article"", ""ID"": ""ram2024meteorologic""}",,admin,,0,,3262
4765,google_scholar,0,1770249600000,0,1,1,publication,"2025|ghosh, anyesha||improving system utilization for microservice applications",phd thesis,,Improving system utilization for microservice applications,2025.0,,"Ghosh, Anyesha","{""year"": ""2025"", ""author"": ""Ghosh, Anyesha"", ""title"": ""Improving system utilization for microservice applications"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""ghosh2025improving""}",,admin,,0,,3263
4766,google_scholar,0,1770249600000,0,0,0,,"2022|leblanc, hayley and pailoor, shankara and dillig, isil and bornholt, james and chidambaram, vijay|arxiv preprint arxiv:2204.06066|finding and analyzing crash-consistency bugs in persistent-memory file systems",preprint,arXiv preprint arXiv:2204.06066,Finding and Analyzing Crash-Consistency Bugs in Persistent-Memory File Systems,2022.0,,"LeBlanc, Hayley and Pailoor, Shankara and Dillig, Isil and Bornholt, James and Chidambaram, Vijay","{""year"": ""2022"", ""journal"": ""arXiv preprint arXiv:2204.06066"", ""author"": ""LeBlanc, Hayley and Pailoor, Shankara and Dillig, Isil and Bornholt, James and Chidambaram, Vijay"", ""title"": ""Finding and Analyzing Crash-Consistency Bugs in Persistent-Memory File Systems"", ""ENTRYTYPE"": ""article"", ""ID"": ""leblanc2022finding""}",,admin,,0,,807
4767,google_scholar,0,1770249600000,0,0,0,,"2024|fowler, william and keahey, kate and morel, alicia esquivel|power (w)|edge-enabled real-time data processing in power-efficient weather stations using ibis",journal article,Power (W),Edge-Enabled Real-Time Data Processing in Power-Efficient Weather Stations using IBIS,2024.0,,"Fowler, William and Keahey, Kate and Morel, Alicia Esquivel","{""year"": ""2024"", ""pages"": ""2--0"", ""number"": ""1.5"", ""volume"": ""1"", ""journal"": ""Power (W)"", ""author"": ""Fowler, William and Keahey, Kate and Morel, Alicia Esquivel"", ""title"": ""Edge-Enabled Real-Time Data Processing in Power-Efficient Weather Stations using IBIS"", ""ENTRYTYPE"": ""article"", ""ID"": ""fowler2024edge""}",,admin,,0,,3265
4768,google_scholar,0,1770249600000,0,0,0,,"|zhang, binghui and noorbakhsh, sayedeh leila and dong, yun and hong, yuan and wang, binghui||adversarially robust and privacy-preserving representation learning via information theory",journal article,,Adversarially Robust and Privacy-Preserving Representation Learning via Information Theory,2025.0,,"Zhang, Binghui and Noorbakhsh, Sayedeh Leila and Dong, Yun and Hong, Yuan and Wang, Binghui","{""author"": ""Zhang, Binghui and Noorbakhsh, Sayedeh Leila and Dong, Yun and Hong, Yuan and Wang, Binghui"", ""title"": ""Adversarially Robust and Privacy-Preserving Representation Learning via Information Theory"", ""ENTRYTYPE"": ""article"", ""ID"": ""zhangadversarially""}",,admin,,0,,1710
4769,google_scholar,0,1770249600000,0,1,1,publication,"2023|nguyen, lan and raicu, ioan||accelerating crud with chrono dilation for time-series storage systems",journal article,,Accelerating CRUD with Chrono Dilation for Time-Series Storage Systems,2023.0,,"Nguyen, Lan and Raicu, Ioan","{""year"": ""2023"", ""author"": ""Nguyen, Lan and Raicu, Ioan"", ""title"": ""Accelerating CRUD with Chrono Dilation for Time-Series Storage Systems"", ""ENTRYTYPE"": ""article"", ""ID"": ""nguyen2023accelerating""}",,admin,,0,,3267
4770,google_scholar,0,1770249600000,0,0,0,,"2023|robert, yves and kulagina, svetlana and perotin, lucas and wijayawardana, rajini and trystram, denis||scheduling variable capacity resources for sustainability workshop",journal article,,Scheduling Variable Capacity Resources for Sustainability Workshop,2023.0,,"Robert, Yves and Kulagina, Svetlana and Perotin, Lucas and Wijayawardana, Rajini and Trystram, Denis","{""year"": ""2023"", ""author"": ""Robert, Yves and Kulagina, Svetlana and Perotin, Lucas and Wijayawardana, Rajini and Trystram, Denis"", ""title"": ""Scheduling Variable Capacity Resources for Sustainability Workshop"", ""ENTRYTYPE"": ""article"", ""ID"": ""robert2023scheduling""}",,admin,,0,,3268
4771,google_scholar,0,1770249600000,0,0,0,,"|mohammed, bashir and kiran, mariam and enders, bjoern||net-preflight check: using file transfers to measure network performance before large data transfers",journal article,,Net-Preflight Check: Using File Transfers to Measure Network Performance before Large Data Transfers,,,"Mohammed, Bashir and Kiran, Mariam and Enders, Bjoern","{""author"": ""Mohammed, Bashir and Kiran, Mariam and Enders, Bjoern"", ""title"": ""Net-Preflight Check: Using File Transfers to Measure Network Performance before Large Data Transfers"", ""ENTRYTYPE"": ""article"", ""ID"": ""mohammednet""}",,admin,,0,,458
4772,google_scholar,0,1770249600000,0,0,0,,"|chen, xinyu and tian, jiannan and beaver, ian and freeman, cynthia and yan, yan and wang, jianguo and tao, dingwen||fcbench: cross-domain benchmarking of lossless compression for floating-point data [experiment, analysis \& benchmark]",journal article,,"FCBench: Cross-Domain Benchmarking of Lossless Compression for Floating-Point Data [Experiment, Analysis & Benchmark]",,,"Chen, Xinyu and Tian, Jiannan and Beaver, Ian and Freeman, Cynthia and Yan, Yan and Wang, Jianguo and Tao, Dingwen","{""author"": ""Chen, Xinyu and Tian, Jiannan and Beaver, Ian and Freeman, Cynthia and Yan, Yan and Wang, Jianguo and Tao, Dingwen"", ""title"": ""FCBench: Cross-Domain Benchmarking of Lossless Compression for Floating-Point Data [Experiment, Analysis \\& Benchmark]"", ""ENTRYTYPE"": ""article"", ""ID"": ""chenfcbench""}",,admin,,0,,1345
4773,google_scholar,0,1770249600000,0,0,0,,"|wolosewicz, alexander and yegneswaran, vinod and gehani, ashish and sultana, nik||user study of a network debugger on fabric",journal article,,User Study of a Network Debugger on FABRIC,,,"Wolosewicz, Alexander and Yegneswaran, Vinod and Gehani, Ashish and Sultana, Nik","{""author"": ""Wolosewicz, Alexander and Yegneswaran, Vinod and Gehani, Ashish and Sultana, Nik"", ""title"": ""User Study of a Network Debugger on FABRIC"", ""ENTRYTYPE"": ""article"", ""ID"": ""wolosewiczuser""}",,admin,,0,,3271
4774,google_scholar,0,1770249600000,0,0,0,,"2023|guilloteau, quentin and faure, adrien and poquet, millian and richard, olivier||comment rater la reproductibilit{\'e} de ses exp{\'e}riences?",conference paper,ComPAS 2023 Conf{\'e}rence francophone en informatique,Comment rater la reproductibilit{\'e} de ses exp{\'e}riences?,2023.0,,"Guilloteau, Quentin and Faure, Adrien and Poquet, Millian and Richard, Olivier","{""year"": ""2023"", ""pages"": ""{\\`a}--para{\\^\\i}tre"", ""number"": ""1-9"", ""booktitle"": ""ComPAS 2023 Conf{\\'e}rence francophone en informatique"", ""author"": ""Guilloteau, Quentin and Faure, Adrien and Poquet, Millian and Richard, Olivier"", ""title"": ""Comment rater la reproductibilit{\\'e} de ses exp{\\'e}riences?"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""guilloteau2023comment""}",,admin,,0,,3272
4775,google_scholar,0,1770249600000,0,0,0,,"|gomez gaona, jose antonio and kfoury, elie and crichigno, jorge and srivastava, gautam|emulators, and testbeds used for research and education|a survey on network simulators, emulators, and testbeds used for research and education",journal article,"Emulators, and Testbeds Used for Research and Education","A Survey on Network Simulators, Emulators, and Testbeds Used for Research and Education",,,"Gomez Gaona, Jose Antonio and Kfoury, Elie and Crichigno, Jorge and Srivastava, Gautam","{""journal"": ""Emulators, and Testbeds Used for Research and Education"", ""author"": ""Gomez Gaona, Jose Antonio and Kfoury, Elie and Crichigno, Jorge and Srivastava, Gautam"", ""title"": ""A Survey on Network Simulators, Emulators, and Testbeds Used for Research and Education"", ""ENTRYTYPE"": ""article"", ""ID"": ""gomezsurvey""}",,admin,,0,,1776
4776,google_scholar,0,1770249600000,0,0,0,,"|philippe, jolan and mohammed, sidi||multi-provider capabilities in enoslib: driving distributed system experiments on the edge-to-cloud continuum",journal article,,Multi-provider capabilities in EnOSlib: driving distributed system experiments on the edge-to-cloud continuum,,,"Philippe, Jolan and Mohammed, Sidi","{""author"": ""Philippe, Jolan and Mohammed, Sidi"", ""title"": ""Multi-provider capabilities in EnOSlib: driving distributed system experiments on the edge-to-cloud continuum"", ""ENTRYTYPE"": ""article"", ""ID"": ""philippemulti""}",,admin,,0,,1698
4777,google_scholar,0,1770249600000,0,0,0,,"2025|gonzalez, jose armando hernandez||ovd-saas: une architecture de microservices pour des applications industrielles d'intelligence artificielle",phd thesis,Universit{\'e} Paris-Saclay,OVD-SaaS: une architecture de microservices pour des applications industrielles d'intelligence artificielle,2025.0,,"Gonzalez, Jose Armando Hernandez","{""school"": ""Universit{\\'e} Paris-Saclay"", ""year"": ""2025"", ""author"": ""Gonzalez, Jose Armando Hernandez"", ""title"": ""OVD-SaaS: une architecture de microservices pour des applications industrielles d'intelligence artificielle"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""gonzalez2025ovd""}",,admin,,0,,1773
4778,google_scholar,0,1770249600000,0,0,0,,"2023|rosendo, daniel||methodologies for reproducible analysis of workflows on the edge-to-cloud continuum",phd thesis,INSA de Rennes,Methodologies for Reproducible Analysis of Workflows on the Edge-to-Cloud Continuum,2023.0,,"Rosendo, Daniel","{""school"": ""INSA de Rennes"", ""year"": ""2023"", ""author"": ""Rosendo, Daniel"", ""title"": ""Methodologies for Reproducible Analysis of Workflows on the Edge-to-Cloud Continuum"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""rosendo2023methodologies""}",,admin,,0,,1409
4779,google_scholar,0,1770249600000,0,0,0,,"2022|yu, peifeng||application-aware scheduling in deep learning software stacks",phd thesis,,Application-Aware Scheduling in Deep Learning Software Stacks,2022.0,,"Yu, Peifeng","{""year"": ""2022"", ""author"": ""Yu, Peifeng"", ""title"": ""Application-Aware Scheduling in Deep Learning Software Stacks"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""yu2022application""}",,admin,,0,,1067
4780,google_scholar,0,1770249600000,0,1,0,publication,"|gruhlke, markus alexander||multi-tenant edge testbed using heterogenous commodity hardware",journal article,,Multi-Tenant Edge Testbed using Heterogenous Commodity Hardware,,,"Gruhlke, Markus Alexander","{""author"": ""Gruhlke, Markus Alexander"", ""title"": ""Multi-Tenant Edge Testbed using Heterogenous Commodity Hardware"", ""ENTRYTYPE"": ""article"", ""ID"": ""gruhlkemulti""}",,admin,,0,,3278
4781,google_scholar,0,1770249600000,0,1,1,publication,"2022|shukla, sambit kumar||achieving service level objectives for latency-critical cloud services by exploiting various forms of heterogeneity in server clusters",ms thesis,"University of California, Davis",Achieving Service Level Objectives for Latency-Critical Cloud Services by Exploiting Various Forms of Heterogeneity in Server Clusters,2022.0,,"Shukla, Sambit Kumar","{""school"": ""University of California, Davis"", ""year"": ""2022"", ""author"": ""Shukla, Sambit Kumar"", ""title"": ""Achieving Service Level Objectives for Latency-Critical Cloud Services by Exploiting Various Forms of Heterogeneity in Server Clusters"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""shukla2022achieving""}",,admin,,0,,3279
4782,google_scholar,0,1770249600000,0,1,1,publication,"2022|bahmani, keivan||deep learning in biometrics: impact of demographics",other,Clarkson University,Deep Learning in Biometrics: Impact of Demographics,2022.0,,"Bahmani, Keivan","{""publisher"": ""Clarkson University"", ""year"": ""2022"", ""author"": ""Bahmani, Keivan"", ""title"": ""Deep Learning in Biometrics: Impact of Demographics"", ""ENTRYTYPE"": ""book"", ""ID"": ""bahmani2022deep""}",,admin,,0,,3280
4784,google_scholar,0,1770249600000,0,1,1,publication,"2022|newman, sara||detecting targeted data poisoning attacks on deep neural networks",phd thesis,University of Missouri-Columbia,Detecting Targeted Data Poisoning Attacks on Deep Neural Networks,2022.0,,"Newman, Sara","{""school"": ""University of Missouri-Columbia"", ""year"": ""2022"", ""author"": ""Newman, Sara"", ""title"": ""Detecting Targeted Data Poisoning Attacks on Deep Neural Networks"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""newman2022detecting""}",,admin,,0,,2100
